,id,dev response date,dev response,review date,review title,review,rating,isEdited,userName
49,34333968.0,2023-01-17T12:22:57Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-16 03:52:46,Paying my bill on this app!,"This app is the best app to pay my bill I’ve ever used … and I’ve used many! The snap shot of payment is the coolest, and totally convenient, and everything else is just great! I’m finished before I can blink! Some apps are so difficult it’s pitiful! Spectrum has proven it can be easily done!!

Thank you
Joyce Benoit",5,False,Joy en
50,35171267.0,2023-03-02T19:47:14Z,"Thanks for the feedback regarding the My Spectrum app. If you should have any questions please reach out to us on Twitter (https://twitter.com/Ask_Spectrum) or on Facebook (m.me/Spectrum) or visit our community located at https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  
",2023-03-01 13:16:28,Could be better,"I’d give 5 stars but you need to fix the app to when you can switch your mobile plan to any new deal that’s out, I’ve tried to get the unlimited line with the free line for 12 months and all it done was change me for 1 unlimited line then 1 for the by the gig line besides that it’s a good app to pay your bill with",4,False,HcGrEaSeMoNkEy
51,,,,2023-03-04 09:31:35,"I don’t write reviews, but this is my first!","I’ve lived many places coast to coast and Spectrum has been unequivocally better than the rest! Adjustable payments based on income, reliable connection, and the big one for me; EXCELLENT CALL SERVICE. I can only speak for myself but I’ve never had a complaint for this service.",5,False,spisheyspock
52,35313896.0,2023-03-10T11:39:33Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-03-08 17:48:32,Why can’t an internet company make an app,"It’s so frustrating I am poor and can’t afford a desktop computer, I do however have my phone. The problem is that this app never works. I have never seen an app down as frequently as this one, this is also how I pay my spectrum bill. This should be a priority for all your customers and I have yet to see that. Get this app fixed.",3,False,baylee burrows
53,,,,2023-02-23 15:55:07,Spectrum,"What a great company for the current times of the lackluster services most companies provide. While spectrum doesn’t hit the mark every single time however, they do the best to be able to give the best service and  offer the most current technology for all of us.",5,False,HappyValleyPainters
54,,,,2023-02-01 02:03:48,Customer service,"I replaced my TV cable box this afternoon, and after it failed to connect to Wi-Fi medication called spectrum customer service who I’m glad to say solve the problem and upgraded the system over the telephone, so thank you. Customer service in spectrum Brands.
Sincerely,   A happy spectrumAffiliate",5,False,pmtondemand
55,35314514.0,2023-03-10T12:05:56Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-09 07:46:54,"Spectrum Internet, home phone and cellular package","I just made the leap and added a cell phone and home phone to my Spectrum service and so far I’m very pleased. I also got an IPhone 12 to boot. Not the latest IPhone but a brand new one and I love it. Great coverage. Very happy with the new service, no more coverage loss. So far so good. 

Joe Damm
Ohio.",5,False,JoeyGIFs
56,35012971.0,2023-02-22T11:46:25Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-02-21 07:24:43,The best,"Every time I’ve had an issue that I couldn’t resolve myself the staff that works for spectrum are always so understanding. Funny, they don’t make me feel awkward or uncomfortable for asking 101 questions. I literally feel like I’m talking to one of my friends while trying to solve my Issue,",5,False,Thetruthtrater
57,34481062.0,2023-01-25T15:22:05Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-24 12:21:38,Real customer,I actually really enjoy this soo it helps me maintain my account and allows me to make payments quick and easy. Definitely recommend if you are a busy body like me and forget to check the mail or pay the bill from time to time 🫠,5,False,Sinnfully.Sweet
58,,,,2023-02-04 05:11:58,Beneficial app!,"I use the app religiously when paying my bill and I love it. It makes things a lot easier, it’s quick, and definitely saves me time. Trying to get a rep on the phone isn’t hard but who wants to have to call when they have this great app 😁👍",5,False,dommiebieberxo
59,34234584.0,2023-01-11T23:16:24Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  -DT",2023-01-10 19:56:05,Can’t manage devices on network,The app description says that you can manage devices on your network but you cannot suspend access to individual devices without changing the password not convenient for families with children. I’ve previously had xfinity and att and was able to monitor and suspend individual devices with them but only spectrum is available at my current residence hopefully that changes soon because until then I’m stuck with this poor service,1,False,Pallwall713
60,35575356.0,2023-03-24T19:16:08Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app 
",2023-03-23 16:11:50,Horrible website and app,Trying to use their app to add a phone line or website doesn’t work AT ALL always error at the end. Spent an two hours trying to add a phone line I write my card information and then when I try to process it there’s an error.. like do you not want money? Lol embarrassing! Do better! Big company acting like a small one… I paid two phone bills already and going for the third.. 3 payments spectrum missed out on getting.. imagine how much they lose in a year! So bad!,1,False,unsatified customer richard
61,34342803.0,2023-01-17T20:31:57Z,We're thrilled the app is meeting your expectations. Thanks so much for the excellent rating and for being a Spectrum customer! ^,2023-01-16 17:01:04,Customer service,"The last person who I spoke with in customer service was very helpful and made sure I understood all my plan options. Also, I’ve been with spectrum for a few years and using the app has always been a breeze.",5,False,Lorraine2828
62,35202684.0,2023-03-04T19:21:10Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-03-03 15:04:44,Horrible Customer Service,Spectrum mobile offers a special of free service for a year if you purchase a phone. DO NOT WASTE YOUR TIME. They sold me the wrong phone. It took months to get that straightened out. I finally got it and they continue to charge me for the service. During this ordeal I have spoken to at least 20 service reps. I lost count to be honest. It’s been 3 months now and once again I was charged. On top of it the service is awful. I currently have 1 bar. I am exhausted trying to resolve this.,1,False,80881
63,34260206.0,2023-01-13T04:18:29Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-01-11 19:18:08,Spectrum Review,"This a great service provider with great plans and quality Smart Phone products that are new which’s great because without having to say it, it works with colleges, companies, financial institutions, while continuing to expel past bad experiences for every reason possibly ever thought.
-Sincerely, Cole Planinz.",5,False,Cole.Planinz
64,34155471.0,2023-01-08T20:24:52Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-01-06 23:40:38,So fast and easy,This is by far one of the better apps I’ve ever had to deal with for paying bills. It even gives you an option to save a screenshot after you’ve paid and it saves it to your photos. Very convenient.,5,False,Jill2614
65,35330219.0,2023-03-11T19:25:42Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-03-10 15:50:01,"Simple, user friendly","Great app, easy to use. Really simple. You’re able to do everything in the app in just a few seconds, including restarting my wifi router, changing the wifi passwords, and paying my bill. Excellent.",5,False,Rosaaaahh
66,34647635.0,2023-02-03T01:02:38Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-01 13:36:36,Overall good app,Overall good app easy to use. Room to grow area is would like to be able to have a second account added to just one log in and tied in with my primary account. Have a second home and have to use 2 different acccount log in to see and pay bills.,4,False,gixxerjake23
67,32382213.0,2022-10-04T11:34:06Z,"We're sorry to hear about this issue and would love to see how we can help. Please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app to find answers to common issues or you can post additional feedback or ask a question so we can help you resolve the issue. ^PB
",2023-01-10 07:48:12,Don't force updates - users might not have internet,"Most people likely use this app to help trouble shoot internet issues. (In addition to paying their bills) Forcing them to update the app every time you make a minor change, without giving them an option to put it off until, you know, their internet works...is a bad move. Cable companies aren't known for their customer service, but this one won't even cost you money to fix :)",1,True,Elantrian
68,35440488.0,2023-03-17T10:35:34Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-03-16 01:09:50,The internet goes out alot and doesn’t have a good signal from time to time,The internet goes out often and doesn’t have a good signal at times it needs fixed I’m not the only customer in Coolville with this problem,5,False,Rose Tyman
69,35591732.0,2023-03-26T20:02:07Z,Thanks for your feedback! We’re always working to provide the best in-app experience and will forward your suggestion. ^DC,2023-03-25 13:50:33,Pretty good. Could use some tweaks,"App is overall useful, but a bit of a headache. When my internet cuts out and I use to app to check it it seems to bug a lot. I have to refresh and go back. Eventually I can actually see it. The support chat is kind of annoying to get to and keep up with. Overall useful, just some things aren’t optimal",3,False,BoomerVonBlack
70,35003950.0,2023-02-22T04:13:41Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-02-20 19:40:42,App is outdated,"I do not understand why Spectrum is very negligent when it comes to maintain, service, etc the móvil app. Spectrum is a media Company , how come the system does not work properly, it is a mess. I have a business acc and also a residential acc and Always my payments are mixed up, eventhough I make sure to give as much separate info for each acc As I can - and ALWAYS the payments are switched.",3,False,Tili Salszer
71,34130999.0,2023-01-06T12:20:45Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-01-05 01:31:13,My Spectrum Ap stuck in permanent limbo.,"I have tried everything for the last week to get on the ap to pay my bill. It just shows a loading circle. I even shut my phone completely off and back on, deleted and reinstalled the ap and still have the same issue. I tried calling in for help but was on hold forever. Payed my bill via the phone system. Bothersome to say the least.",2,False,tonymaccio
72,34173316.0,2023-01-09T11:34:03Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-07 23:41:09,Tina Davis,"I love spectrum , not only did they make it super easy to pay the bills the app is awesoem I can watch my show on breaks at work and I get amazing internet service with my kids having so many t.v.s and game systems this is the only service that works for us . Thank you spectrum",5,False,kiki🥴
73,34589776.0,2023-01-31T11:43:40Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-01-29 22:49:26,Barely Functional App,"Really wish that you would be able to actually modify your network name and preferences. All of the hardware and informational videos / support pages on the spectrum website say “to change WiFi name, download the app:” and then the app gives your directions to things that no longer exist / must have been edited out with the latest update. There is no network setting in the app. I’ve been lead in circles for about an hour now.",1,False,means_of_egrets
74,34324319.0,2023-01-17T04:17:39Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-01-15 20:47:53,WORST SERVICE,Besides the few months frontier could not even give us the service they made us pay for & then claimed no one was in the area to service us - this has been the WORST SERVICE I have ever had. Just switched phones over 🤣🤣 as soon as our phones are paid off or we have start up money im going back to cricket. At this point ill go w out a phone! Ill function on a govt phone! Had this internet 5+ years and the past 3 have been the WORST! Plus our phones! So fed up!,1,False,daileighnovemeber
75,35067696.0,2023-02-25T11:20:42Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-02-23 23:57:49,Can’t sign in!!,"I love the spectrum app, got the iPhone 14 and had to sign into all of my apps again, spectrum is the only app I CANNOT sign into. Everytime it tells me “get started” I sign in via the website (where it takes me) expecting it to sign me into the app, then it makes me sign in again and just goes to my account in the web browser instead.",3,False,xored
76,34251608.0,2023-01-12T15:24:46Z,We're sorry to hear about this issue and would love to see how we can help. Please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app to find answers to common issues or you can post additional feedback or ask a question so we can help you resolve the issue. ^JF,2023-01-11 04:13:25,Serious problems with you app,"I downloaded app to install new equipment and I can’t even log in or create and account to log in. The app is horrible. On sign in page, no matter what I tap on nothing happens. I have logged out and back in and nothing helps.  SO MUCH FOR EASY INSTALL process as your letter stated. This is disturbing. And DON’T respond by telling me to respond on Facebook or Twitter or and other format. I don’t use those social media formats. 

Need an answer tomorrow  (Wednesday). 

So disappointed.",1,False,also disturbed in ohio
77,34889794.0,2023-02-15T16:59:46Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-14 04:57:11,Super helpful app,This app is everything you’d want it to be. It even told me when my tech was coming and even tracked him coming to my place to activate my cables FOR FREE. Btw Oliver is a gem. He was wonderful. He even stayed until it was 100% for sure that it was all a go.,5,False,San Diego search
78,34868203.0,2023-02-14T19:32:08Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-13 12:16:10,10/10,I was able to chat w customer service because I was having trouble with installing. They had someone come out to my house that same day and helped me set everything up free of charge. He was very thorough.,5,False,ReeseAsbury
79,35186141.0,2023-03-03T12:32:42Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-02 08:17:37,My Service,I am so happy with the service always keep me updated if there is any problems and if there is which is almost never they are on top of getting it taken care of.,5,False,EzCKat
80,34778092.0,2023-02-09T16:20:35Z,"We're sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^STS
",2023-02-08 09:24:17,Started off well,"So the app was working fine and for the last month it has not been working! I’ve uninstalled the app and reinstalled it! Restarted my phone and nothing! I keep getting and “UNABLE TO COMPLETE SERVICE REQUEST” and “ We’re sorry something didn’t work quite right, Please try again” I’ve been trying for since last month! What’s the purpose of the app if you’re going to address all issues on the website instead?",1,False,SuperTaku
81,,,,2023-02-27 04:59:43,Improvement,The only one thing I suggest is that in each app consumers should be able to set its own personal notification ringtone pacifically spectrum having its own ringtone notification ringtone.,5,False,Kuzoomie
82,34156923.0,2023-01-08T23:51:31Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-01-07 14:35:04,Going good,So far everything has been good with spectrum. I like the Service and the deals that come with it. The only thing I don’t like is how high my bill is on a monthly basis but other than that everything is going good,5,False,alwaysderrick
83,34116810.0,2023-01-05T19:30:44Z,"We are sorry to hear we didn’t meet your expectations and apologize for any poor experience. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-01-04 16:52:05,Bill keeps going up,I’ve been a customer for 3 years and I have never changed anything on my bill and it just keeps going up. I do plan to shop around for a better deal if you can’t match the price I will have to go with the cheaper one.,4,False,chloelucassimon
84,,,,2023-01-14 14:16:56,App and fees,"Spectrum App great .. your cost of basic services outrageous .. seeing why more and more people are ditching cable and streaming .. will be looking into that .. again, I have BASIC Cable , no “paid” channels and bill is a car payment .",5,False,Too much $ for Basic Service
85,,,,2023-02-24 19:45:56,Easy to navigate,"I appreciate the access we have through the app. From being able to reset our equipment, to paying the bill. Super easy!",5,False,wallflowerpower
86,,,,2023-02-24 17:44:16,:),I just love the app so much. I can pay my bills on my phone i can disconnect people who’s the the list i can upgrade my wifi like it’s just the best app For you internet i will recommend to try it you’ll love it!,5,False,Damarion L.
87,,,,2023-02-11 01:17:34,"So far, I love the app!","I’ve only been a customer for a month, but so far, I’ve he app has been really easy to use and I like it! It’s easy to see your service status, super easy to make a payment. I’m enjoying the app.",5,False,JAckley paper
88,,,,2023-03-08 11:11:28,Great app but wish the bot chat was better,"Great app but wish the bot chat was better for customer service, trying to find answers to thing is some what challenging, but everything else is great and easy",5,False,Mustg girl
89,,,,2023-03-11 01:23:16,Oh word?,"My name is Artie, not Auther and also it’s very easy to receive a service plan, use that plan and payt for that plan… repeat. Received, Used, Paid for… repeat. It’s not rocket Science, but if you don’t pay you’ll never beat Bezos. (You generally, not y’all).",5,False,anarchosemiotics
90,,,,2023-03-16 18:04:55,Read out,It doesn’t show all the information when you are paying via phone. Like half is cut off.  Not sure if it’s my phone or what.  But I make it work,5,False,Lorriecarter
91,35282973.0,2023-03-09T03:49:07Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  ,2023-03-07 21:48:20,Great app,It’s so nice to be able to always access my account and immediately pay my bill. I’ve also used the chat to help me with an issue. No waiting on hold forever.,5,False,Akanae1
92,35103863.0,2023-02-27T19:37:30Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-02-26 15:36:56,Amazing service,"I just moved to a new apartment and wanted to enroll into a internet service. I really was skeptical about spectrum. But they did and amazing, fast and easy to install. Great service, really easy to install and to pay",5,False, Yesi
93,34224218.0,2023-01-11T11:33:00Z,"Thank you for taking the time to share your experience and provide us with this feedback, we will forward your suggestions. If you should have any questions please reach out to us on Twitter (https://bit.ly/2Qqgzrg) or on Facebook (https://bit.ly/2FhleCk) or visit our community located at https://bit.ly/3piLaWB ^RJR",2023-01-10 00:30:41,The app,The only thing that I would like to see changed about the app is when I try to see my mobile account I can not do something’s that I could do on the old app!!!! This app is very confusing compared to the old one!!!! Thank you!!!!,4,False,Deb and Polly
94,35502008.0,2023-03-21T10:48:02Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-20 04:24:14,For Fast Great Internet - Spectrum,I Enjoy the service. Always get great connection. Good for gaming get the best Internet they offer. I also get basic cable. Never have any issues. Mutiple people on a wireless modem never have issues.,5,False,ScorpioJay6
95,35568017.0,2023-03-24T11:12:30Z,"We're sorry that you're having issues with your internet service and we would like to help. Please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net) so we can help provide you with a solution. ^RJR",2023-03-23 07:20:48,Two stars,"I’m not sure if it was part of the last update but i can’t set parental controls anymore, before i can pause and i pause my kids wifi at anytime or set up what time it will pause and unpause, the section of the App that has that was under “services” but now it just ask me if i want to upgrade my services. I’ll put 5 stars if fixed",2,False,dodongdave1
96,34686411.0,2023-02-05T23:47:46Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-02-04 15:48:51,Perfect.,I received an email that my payment missed and thanks to the app it was paid immediately. I’m able to regulate my devices and that’s what counts. I have full control of my account in my pocket!,5,False,zenzev
97,34533237.0,2023-01-28T15:15:53Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-27 12:51:22,So easy to use!,"Great app easy to use, making my payments only take a few click of buttons. I get access to everything about my account and equipment.",5,False,ArtisFragile
98,34155469.0,2023-01-08T20:24:18Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-01-07 00:03:08,Surprisingly good,I was able to pay my bill and enroll in autopay  simultaneously… and the app offered to screen shot for me me once my payment posted. 10/10 would recommend.,5,False,Dr. Druggist
99,34116811.0,2023-01-05T19:30:45Z,"Thanks for taking the time to share your experience with us! We’re glad to hear that we are providing a quality experience for you. ^STS
",2023-01-04 15:21:16,Easy to use,This is one of the most efficient apps I’ve used to monitor and pay my balance off monthly. I am not tech savvy and had no problems getting it set up.,5,False,Nicolee19
100,30353466.0,2022-06-14T13:14:59Z,We're sorry to hear about this issue and would love to see how we can help. Please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app to find answers to common issues or you can post additional feedback or ask a question so we can help you resolve the issue. ,2023-02-23 16:49:01,It’s OK,"The app is fine for making payments but you can’t reset the modem any longer from the app. The internet service for spectrum is subpar, constantly going in and out and if you have 5G don’t use it because it always goes out. I’m tired of having to update the app every other week.",3,True,Ranrjn
101,,,,2023-02-11 07:48:30,Not Working,"For the past three days I have been trying to log into this App.  No success.  I called customer service and they told me to uninstall and reinstall….been there, done that.  Then I was told to try to log into the app the following day.  I asked what if it doesn’t work? I was told that this is all they can offer. I am SO disappointed.  With the money I’m paying, you can’t do better than that?",1,False,Miss R Brown
102,,,,2023-01-19 22:03:17,Quality of Spectrum,I truly enjoy my spectrum cable and internet. I never have slow internet and if there is an outage they are quick to fix it. Keep up the good work spectrum.,5,False,Martorano865
103,34143483.0,2023-01-07T11:23:06Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-01-05 21:28:51,Better than phoning in the payment,I much prefer this than going through the automated phone calls I used to make. Should’ve done this sooner.,5,False,N.Monty.97
104,35243830.0,2023-03-07T03:47:58Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day!  -DT,2023-03-05 18:43:58,Spectrum app,"Thank you for making an amazing app. It makes it very easy to use to pay my bill. This is the only app I don’t stress over as I’m paying my bills, because the app is a breeze. Pure genius.",5,False,onekikilove
105,,,,2023-01-13 23:56:25,Paying my bill,This was very fast and easy to do I’m 71 years old and a lot of times things are hard for me to figure out but this was very easy,5,False,gum dorp
106,,,,2023-01-13 19:40:28,Love the app,I’ve been using the app to pay my bill for a while now. I find it more useful than having to call or stand on line at the spectrum store. Very satisfied,5,False,Mike7/19/68
107,,,,2023-01-26 10:54:43,Great to use,I love using the spectrum app it makes paying your bills so easy checking on all your devices that are logged in upgrading your password if needed. I absolutely love the spectrum app.,5,False,One thing I
108,35568050.0,2023-03-24T11:14:15Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-03-23 05:25:33,App issues,"Usually the app is great and convenient, but for the past couple months my app has been having issues. It will not show my cable/internet bill anymore and it also won’t let me pay my phone bill through the app.",3,False,Cher'ece
109,,,,2023-03-21 16:34:49,One change,The only thing I would change about the app is giving a notification when the bill is due. Besides that I haven’t experienced any issues,4,False,Ejidgei
110,35528534.0,2023-03-22T14:48:24Z,"I apologize for any poor experience.  For direct support, you can reach us on Twitter https://twitter.com/ask_spectrum or Facebook https://www.facebook.com/Spectrum/ or you can visit our Community page at https://community.spectrum.net/discussions and select “Ask a Question” to report the issue.  ^JM",2023-03-20 15:30:20,Bad connection,"Just got my service a month ago and within the span of a month, I have had 3 problems of not being able to connect to my wifi. If I’m on a call, it disconnects for bad service and most people say that when I speak it’s lagging. They said I will probably get a new box, but they still haven’t gotten me one yet. 1 star for the 1 bar i get on the wifi data bar 💪",1,False,chuniorrrrr
111,34667435.0,2023-02-03T23:35:41Z,"Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you.
",2023-02-02 16:17:04,Wifi Technician and Customer Service Agent,Customer service Agent was awesome she understood all my concerns and got me the best offer for my home and technician was very friendly and very detail on what he was doing awesome job from spectrum coworkers.,5,False,Santiagomatos
112,34234581.0,2023-01-11T23:16:17Z,"We're sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^STS
",2023-01-10 13:30:25,This app is slimy dog water.,"You’d think a massive internet corporation like spectrum would be able to at least make a decent app that functions when you need it to. 

It’s exactly how you think it would be. A buggy & deserted mess of an app by this cheap, greedy (and likely PC) gray-brown dog water of a company. 

If I could be serviced a by a different company in my area, I would leave y’all swinging from a rope without a second thought.",1,False,Baethone
113,35618601.0,2023-03-27T19:15:51Z,"We are happy you are enjoying the My Spectrum App. If you need direct support, want to ask a question or provide additional feedback, please contact us on Facebook (facebook.com/spectrum), Twitter (https://twitter.com/Ask_Spectrum) or visit our customer Community (https://community.spectrum.net).
",2023-03-26 14:12:23,Spectrum App,I have to say this app makes payments so easy and convenient! I also find it very easy to obtain other services and information as well,5,False,Most Hogh
114,35580279.0,2023-03-25T10:31:23Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-23 18:01:26,👍🏼,Spectrum Wi-Fi/internet service is good. Customer service is courteous and helpful. I appreciate the outage notifications when our area has them. The app is convenient for payments,5,False,Loves2worship&pray
115,,,,2023-03-11 14:10:32,The tech,Julio was very helpful and pleasant he help me set up my service the internet and helped change the Wi-Fi and password Julio thank you so much for your help. Spectrum should have more employees like Julio. Thank you.,5,False,Jerny Ortiz
116,35314535.0,2023-03-10T12:06:46Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message to provide additional feedback on Facebook (m.me/Spectrum), Twitter (https://twitter.com/ask_spectrum) or on our Community forum https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app ^RJR",2023-03-09 02:54:12,Only shows my mobile info.,This app only shows my mobile info and not my tv./ internet info.  How can I fix to see all my accounts,5,False,Mama tu
117,34188161.0,2023-01-09T23:48:34Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-01-08 18:06:56,Customer,"Excellent customer service. 
The technician that came to install my internet and house phone went above and beyond to do his job.   He was very knowledgeable and professional.",5,False,A45678312
118,35609623.0,2023-03-27T11:32:17Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. Your excellent review made our day! ^RJR,2023-03-26 01:36:09,The convenience of the app,"While watching a movie I just paid my bill, it’s faster than the mail, and I’m not going out the door.",5,False,CELove1226
119,,,,2023-03-05 01:58:13,Great services all around,From MCBH Hawaii to MCAS Yuma Arizona! I’ve had nothing but great experiences with these guys. Fast internet speeds ideal for gaming while having multiple connections on the same router. With also great customer service!,5,False,NINJAI_03
120,34783209.0,2023-02-09T23:47:35Z,Thanks for taking the time to share your experience with us!  We’re glad to hear that we are providing a quality experience for you. ^DC,2023-02-08 18:22:12,Awesome service,Hello! I had issues with hooking up my updated Wi-Fi by using the chat option! My gal did a wonderful job getting my problem solved and was very cheerful doing it!,5,False,Curt Sauer
121,34686442.0,2023-02-05T23:49:12Z,"We are sorry to hear you’re having issues with the My Spectrum app. Please contact us by private message on Facebook (m.me/Spectrum) or on Twitter (https://twitter.com/ask_spectrum). To provide additional feedback on our Community, please visit https://community.spectrum.net/discussion/169249/troubleshooting-issues-with-the-my-spectrum-app  ",2023-02-04 13:47:54,APP WON’T EVEN OPEN!!!!,Just recently got spectrum and downloaded the app so I can make payments.    Apparently the app has been merged with other spectrum services and it won’t even open anymore!!!    I uninstalled the app twice and reinstalled and it STILL won’t open!!    I’m scared to call customer service based on all the other bad reviews saying that customer service is terrible and they won’t help!!,1,False,Valoweep
